size,distance_from_center,rooms,price
92,10.197,4,92000
120,9.71245,5,92000
66,9.71245,2,92000
144,8.83187,,92000
78,8.15602,2,92000
67,7.80819,3,92000
46,7.48647,2,92000
98,7.11614,3,92000
67,7.05503,2,92000
46,6.72203,2,92000
56,5.45448,2,92000
45,5.29784,2,92000
62,5.23674,3,92000
45,5.09899,2,92000
65,4.8742,2,92000
65,4.8742,2,92000
65,4.8742,2,92000
66,4.78557,2,92000
50,4.45021,3,92000
40,4.06245,2,92000
119,3.90821,5,92000
57,3.52113,2,92000
65,3.16964,3,92000
38,3.16964,3,92000
51,3.16964,2,92000
48,2.9817,2,92000
41,2.94191,2,92000
37,2.67382,1,92000
119,2.24597,5,92000
38,2.16739,3,92000
38,2.16739,1,92000
46,2.057,1,92000
38,2.057,3,92000
119,1.63052,5,92000
46,0.156989,2,92000
36,0.156989,2,92000
55,9.71245,2,91900
65,3.16964,3,91900
65,2.16739,3,91900
65,2.057,3,91900
46,2.057,2,91900
54,5.9315,2,91800
60,8.15602,3,91500
60,6.43228,3,91500
55,4.9928,3,91500
50,3.90821,2,91500
71,10.5257,3,91200
107,15.5261,4,91000
80,11.8296,3,91000
350,10.4045,5,91000
62,9.71245,3,91000
50,4.06245,2,91000
59,3.16964,2,91000
39,2.68192,2,91000
42,0.424649,1,90900
79,11.8296,3,90850
90,7.11614,4,90800
67,9.31894,3,90520
67,10.5163,3,90500
47,6.34408,2,90500
62,5.74776,2,90500
47,5.03268,2,90500
47,4.79129,2,90500
47,4.79129,2,90500
47,4.79129,2,90500
42,4.06245,2,90500
67,5.37728,3,90450
240,19.4651,4,90000
160,18.7499,6,90000
95,17.5813,4,90000
94,17.5813,4,90000
92,17.5141,3,90000
102,15.5261,5,90000
116,15.5261,,90000
150,15.4883,5,90000
300,15.4883,,90000
230,15.1321,5,90000
220,13.1723,,90000
177,13.1723,5,90000
82,11.8296,3,90000
369,10.4321,1,90000
72,9.71245,3,90000
86,9.71245,3,90000
72,9.39322,3,90000
267,9.39322,5,90000
267,9.39322,5,90000
52,9.31894,2,90000
132,9.31894,5,90000
310,9.28964,10,90000
127,9.15811,4,90000
59,9.1177,2,90000
97,9.07147,4,90000
84,8.87002,4,90000
132,8.2843,5,90000
64,8.15602,3,90000
98,7.3897,3,90000
110,7.25097,4,90000
107,7.20064,4,90000
85,7.11614,3,90000
50,6.77976,3,90000
93,6.77913,3,90000
75,6.32744,2,90000
70,6.10481,3,90000
77,6.0833,3,90000
35,6.0833,1,90000
72,5.74776,3,90000
135,5.45448,5,90000
69,5.37728,3,90000
90,5.37728,4,90000
36,5.29784,1,90000
38,5.29784,1,90000
36,5.29784,1,90000
36,5.29784,2,90000
38,5.29784,1,90000
36,5.29784,1,90000
45,5.09899,2,90000
36,5.09899,3,90000
35,5.09899,2,90000
72,4.88061,3,90000
114,4.78557,,90000
53,4.78293,2,90000
53,4.77961,2,90000
41,4.45695,2,90000
93,4.33231,4,90000
72,4.25026,3,90000
72,4.25026,3,90000
72,4.24852,3,90000
72,4.24852,3,90000
78,3.90821,5,90000
47,3.56307,2,90000
72,3.56307,3,90000
81,3.56307,3,90000
66,3.20643,4,90000
37,3.16964,1,90000
83,3.16964,4,90000
44,2.78028,2,90000
113,2.70644,4,90000
54,2.40379,3,90000
46,2.21972,2,90000
40,2.16739,1,90000
52,2.057,1,90000
30,2.057,1,90000
50,1.95259,2,90000
60,1.88458,3,90000
209,1.63052,,90000
70,1.06401,2,90000
38,4.06245,2,89988
67,10.5312,3,89900
100,10.5007,4,89900
84,9.1177,4,89900
60,8.66102,2,89900
68,7.80819,3,89900
60,7.11614,2,89900
48,6.77976,2,89900
48,6.77976,2,89900
48,6.77976,2,89900
77,5.74776,3,89900
55,4.78557,2,89900
55,4.78557,3,89900
65,4.78557,3,89900
54,4.55735,2,89900
52,4.37184,3,89900
52,4.19315,3,89900
46,2.55103,3,89900
46,2.16739,2,89900
46,2.057,2,89900
41,1.88458,2,89900
60,1.63052,2,89900
53,0.424649,2,89900
60,0.156989,2,89900
52,2.16739,1,89888
41.8,2.59126,2,89870
64,4.78557,3,89800
39,1.89028,2,89700
56,5.23674,3,89500
48,4.45695,2,89500
48,3.83992,2,89500
48,2.057,2,89500
48,1.56083,2,89500
48,1.56083,2,89500
48,1.56083,2,89500
37,5.14228,2,89425
130,21.8168,,89000
120,18.7499,,89000
97,18.7499,3,89000
86,15.5261,10,89000
112,11.3378,4,89000
78,10.8419,3,89000
73,10.8419,3,89000
73,10.8419,3,89000
91,10.197,4,89000
81,9.71245,5,89000
267,9.39322,6,89000
82,9.31894,3,89000
92,7.80819,4,89000
92,7.72313,3,89000
92,7.33757,3,89000
34,7.20064,2,89000
92,7.20064,4,89000
67,7.11614,3,89000
46,6.77976,1,89000
41,6.77976,1,89000
48,6.77976,1,89000
72,5.37728,4,89000
36,5.29784,2,89000
38,5.29784,1,89000
57,5.23674,2,89000
38,5.09899,1,89000
47,4.78557,1,89000
64,4.37184,2,89000
65,4.06245,2,89000
55,3.8098,2,89000
150,3.40549,4,89000
34,3.30573,2,89000
36,3.16964,2,89000
50,3.16964,1,89000
46,2.9817,2,89000
41,2.70573,2,89000
37,2.70573,2,89000
87,2.43331,,89000
37,2.16739,2,89000
342,1.63052,,89000
220,1.63052,5,89000
44,1.30549,2,89000
27,1.06401,1,89000
58,0.424649,2,89000
70,0.424649,3,89000
47,0.424649,2,89000
40,0.156989,1,89000
53,0.156989,4,89000
39,0.156989,2,89000
52,0.156989,3,89000
27,0.156989,1,89000
111,8.43892,5,88990
48,6.77976,1,88900
48,6.10481,1,88900
165,18.7499,5,88800
48,7.48647,2,88800
48,5.09899,2,88800
35,3.16964,2,88500
66,5.02093,3,88400
36,2.67382,2,88400
192,16.49,10,88000
124,15.5261,4,88000
161,11.8296,6,88000
216,11.8296,4,88000
161,11.8296,5,88000
216,11.4445,1,88000
160,11.4445,6,88000
70,9.71245,4,88000
110,9.71245,5,88000
67,8.15602,2,88000
61,8.15602,2,88000
66.7,8.15602,3,88000
41,7.20064,2,88000
40,7.20064,2,88000
44,7.20064,2,88000
70,6.77913,4,88000
88,6.70611,3,88000
54,6.1321,2,88000
61,6.1321,2,88000
54,6.1321,2,88000
61,6.1321,2,88000
62,5.74776,2,88000
80,5.37728,4,88000
140,5.37728,5,88000
53,5.09899,2,88000
55,4.5705,3,88000
62,4.55249,3,88000
62,4.30986,3,88000
44,4.30986,2,88000
84,4.06245,3,88000
55,4.06245,2,88000
86,3.97673,3,88000
200,3.75652,4,88000
57,3.52113,2,88000
37,2.057,3,88000
49,1.60465,2,88000
35,0.424649,1,88000
35,0.414536,2,88000
65,0.156989,3,88000
65,6.64683,2,87999
57,7.84599,3,87900
39,5.09899,2,87750
73,1.63052,3,87700
74,7.11614,3,87500
44,3.26507,2,87460
44,3.26479,2,87460
44,3.26479,2,87460
44,3.25947,2,87460
76,11.8296,3,87400
46,7.48647,2,87300
46,7.48647,2,87300
174,17.5813,6,87000
120,14.8032,4,87000
60,9.71245,2,87000
56,9.71245,2,87000
61,9.71245,3,87000
67,8.41157,3,87000
100,8.41157,3,87000
67,7.58397,3,87000
67,7.58397,3,87000
53,7.20064,2,87000
90,7.11614,4,87000
68,7.11614,3,87000
64,7.05503,2,87000
61,6.18422,2,87000
56,6.1321,2,87000
47,6.1321,1,87000
104,5.72892,4,87000
86,5.17249,3,87000
67,4.78557,3,87000
67,4.78557,3,87000
51,4.5705,2,87000
31,4.13714,2,87000
36,4.06245,2,87000
40,3.20643,2,87000
43,2.85982,3,87000
31,1.97908,1,87000
30,1.95622,1,87000
131,1.63052,5,87000
46,1.06401,2,87000
46,1.06401,2,87000
27,0.424649,1,87000
27,0.156989,1,87000
67,9.1177,2,86900
61,6.1321,3,86900
60,5.74776,3,86888
41.35,4.57727,2,86835
56,8.15602,2,86800
62,7.06571,3,86800
71,6.93042,3,86700
32,2.67382,1,86500
35,9.71245,2,86300
117,26.7472,4,86000
74,17.5813,10,86000
57,7.84599,3,86000
57,7.11614,3,86000
51,7.11614,2,86000
61,6.57397,2,86000
71,5.92921,4,86000
60,5.79053,3,86000
59,4.49736,3,86000
59,4.49736,4,86000
59,4.42996,3,86000
42,4.1511,2,86000
49,1.55045,2,86000
49,9.71245,2,85900
49,9.71245,2,85900
49,9.71245,2,85900
69,5.74776,2,85900
66,2.67382,1,85800
66,2.67382,1,85800
66,2.14118,1,85800
66,2.057,1,85800
36,4.1511,2,85500
74,1.63052,3,85100
144,26.7801,4,85000
144,26.7472,5,85000
294,22.7742,5,85000
52,18.7499,10,85000
90,17.5813,,85000
72,17.5813,2,85000
140,17.5813,4,85000
87,17.5813,3,85000
128,15.5261,10,85000
278,10.4045,7,85000
275,9.71245,5,85000
86,9.71245,4,85000
38,9.71245,2,85000
53,9.1177,2,85000
125,8.66661,4,85000
57,8.66102,2,85000
90,8.41157,4,85000
95,8.41157,5,85000
115,8.41157,5,85000
120,7.80819,10,85000
76,7.20064,4,85000
70,7.20064,4,85000
66,7.20064,3,85000
70,7.12649,3,85000
50,7.10026,2,85000
73,6.93042,3,85000
90,6.5532,3,85000
54,6.43419,2,85000
90,6.17354,4,85000
90,6.17354,4,85000
50,6.0833,3,85000
55,6.0833,2,85000
70,5.91953,2,85000
70,5.91953,2,85000
70,5.74776,4,85000
50,5.74776,3,85000
54,5.72892,2,85000
80,5.45091,4,85000
90,5.45091,4,85000
58,5.37728,2,85000
65,5.37728,2,85000
66,5.37728,4,85000
54,5.29784,2,85000
54,5.09899,2,85000
47,4.78557,2,85000
41,4.78557,1,85000
50,4.78345,2,85000
50,4.78128,2,85000
42,4.33231,2,85000
70,4.31667,1,85000
39,4.06245,1,85000
38,4.06245,2,85000
36,4.06245,1,85000
39,4.06245,1,85000
73,4.06182,3,85000
95,3.90821,3,85000
45,3.83992,1,85000
44,3.16964,2,85000
38,3.16964,2,85000
38,2.9817,2,85000
39,2.21972,2,85000
36,2.16739,1,85000
36,2.07561,2,85000
36,2.07561,2,85000
36,2.07561,2,85000
36,2.07561,2,85000
38,2.057,2,85000
341,1.63052,5,85000
36,1.56083,1,85000
44,1.51172,2,85000
47,1.06401,2,85000
32,0.848632,2,85000
38,0.723688,2,85000
27,0.424649,2,85000
33,0.180963,1,85000
35,0.180963,1,85000
54,0.156989,2,85000
110,12.4263,4,84900
44,9.71245,2,84900
90,6.17354,4,84900
76,6.17354,4,84900
86,5.91953,3,84900
60,5.09899,2,84900
57,1.89028,3,84900
75,1.63052,3,84900
41.35,4.57727,2,84768
71,5.37728,4,84636
36,3.74299,2,84600
51,6.8129,3,84150
160,16.49,10,84000
50,9.71245,3,84000
42,9.71245,2,84000
55.59,9.31894,2,84000
83,8.41157,4,84000
59,7.80819,2,84000
43,7.22585,2,84000
50,7.20064,2,84000
40,7.20064,2,84000
91,7.06187,4,84000
41,5.92751,1,84000
61,5.92315,2,84000
95,5.91953,4,84000
70,5.37728,4,84000
74,5.37728,3,84000
50,4.83288,3,84000
52,4.81671,2,84000
50,4.5705,3,84000
52,4.45021,3,84000
52,4.32913,2,84000
36,3.56509,2,84000
38,3.56307,1,84000
50,3.16964,2,84000
48,3.16964,2,84000
52,2.24597,2,84000
42,0.443799,1,84000
52,0.156989,2,84000
36,3.8098,1,83900
38,5.09899,2,83600
88,4.89676,4,83600
42,2.057,1,83580
65,8.61263,3,83500
56,3.30327,3,83400
38,9.71245,2,83200
124,28.9952,3,83000
160,26.7472,10,83000
222,20.7774,5,83000
225,15.4883,6,83000
74,10.8419,4,83000
67,10.8419,2.5,83000
300,10.4045,5,83000
124,9.09402,5,83000
220,8.8048,5,83000
55.44,8.41845,3,83000
55,8.41845,2,83000
77,7.84599,3,83000
75,7.11614,4,83000
55,7.11614,2,83000
57,7.10026,2,83000
91,7.06187,4,83000
45,6.72591,1,83000
89,5.37728,3,83000
57,5.19485,3,83000
66,3.90821,3,83000
57,3.90821,3,83000
51,3.82177,2,83000
40,0.980719,2,83000
41,5.50399,2,82900
92,7.5944,3,82800
55,5.50686,1,82500
42,2.057,2,82500
43,4.55249,2,82213
53,8.15602,2,82150
38,3.16964,2,82024
240,17.5813,6,82000
56,12.4263,3,82000
399,11.7119,,82000
82,10.8419,3,82000
180,10.4045,3,82000
70,9.3632,4,82000
53,9.1177,2,82000
72,8.41157,3,82000
64,8.15602,3,82000
61,7.67861,3,82000
70,7.5944,3,82000
70,7.5944,3,82000
61,7.5944,3,82000
87,7.4212,,82000
87,7.11614,3,82000
60,6.39672,2,82000
43,5.74776,2,82000
91,5.62729,4,82000
46,4.45021,1,82000
41,4.1511,,82000
41,4.1511,1,82000
43,4.06245,2,82000
40,2.70573,2,82000
60,1.76251,3,82000
27,1.01797,2,82000
32,0.156989,2,82000
41,4.1511,2,81900
61,10.5322,3,81700
40,7.20064,3,81700
40,2.70644,2,81700
40,2.70644,2,81700
37.95,2.59126,2,81700
37.95,2.59126,2,81700
37.95,2.59126,2,81700
71,1.63052,2,81650
56,6.42489,2,81600
84,9.39322,3,81500
57,3.90821,3,81500
73,10.4045,3,81300
91,9.71245,4,81000
50,9.71245,2,81000
140,8.02604,3,81000
36,7.20064,2,81000
78,6.67169,3,81000
46,5.74776,2,81000
60,5.37728,3,81000
50,5.37728,2,81000
50,5.37728,2,81000
46,3.90821,2,81000
46,3.90821,2,81000
28,0.424649,1,81000
28,0.156989,1,81000
60,5.73506,3,80800
60,4.78557,3,80800
46,4.2428,2,80800
62,9.31894,2,80500
41.2,2.59126,2,80500
46,1.06401,2,80500
75,40.1904,5,80000
140,33.3736,5,80000
240,16.9795,5,80000
145,15.5261,10,80000
160,15.5261,4,80000
300,15.5261,,80000
230,14.8455,5,80000
180,13.1723,,80000
109,13.1723,6,80000
80,10.8419,3,80000
450,9.71245,10,80000
43,9.71245,2,80000
200,8.41157,5,80000
86,8.41157,4,80000
59,7.84599,2,80000
318,7.81064,7,80000
250,7.58397,8,80000
110,7.20064,4,80000
88,6.8129,3,80000
88,6.8129,3,80000
66,6.80833,3,80000
66,6.79979,3,80000
66,6.79625,3,80000
66,6.78799,3,80000
68,6.64683,3,80000
75,6.25765,3,80000
40,6.0833,1,80000
74,5.91953,3,80000
52,5.91953,2,80000
53.42,5.50686,2,80000
45,5.45663,2,80000
63,5.37728,3,80000
45,5.22317,2,80000
44,5.09899,2,80000
52,4.89145,3,80000
70,4.65058,3,80000
40,4.33231,1,80000
80,4.20169,4,80000
80,4.06245,4,80000
150,3.96746,7,80000
80,3.61333,4,80000
45,3.20643,3,80000
78,3.10068,3,80000
72,2.057,3,80000
94,1.63052,3,80000
40,1.0579,2,80000
29,1.01797,1,80000
29,0.406916,1,80000
29,0.156989,1,80000
29,0.0827487,1,80000
77,16.49,2,79900
69,9.80219,3,79900
60,8.15602,3,79900
60,6.87357,3,79900
53,5.74776,2,79900
53,5.74776,2,79900
47,5.74776,3,79900
41,5.50399,2,79900
96,5.44271,4,79900
54,4.78557,2,79900
38,4.66351,1,79900
38,4.57373,1,79900
192,1.63052,,79900
52,1.63052,2,79900
52,0.691768,2,79900
52,0.156989,2,79900
52,0.0246945,2,79900
41,9.71245,2,79800
110,10.4045,4,79700
61.17,10.294,3,79521
61.17,10.294,3,79521
300,26.7472,9,79500
116,15.7297,4,79500
116,15.5261,3,79500
50,9.71245,2,79500
40,9.71245,2,79500
50,9.39322,2,79500
49,4.75884,2,79500
42,4.45021,2,79500
36,2.26694,1,79500
77,3.59195,3,79450
44,8.15602,2,79200
43,3.90821,2,79200
43,3.90821,2,79200
43,3.90821,2,79200
43,3.90821,2,79200
43,3.90821,2,79200
210,26.7801,6,79000
110,15.5261,,79000
83,10.4045,3,79000
96,10.4045,3,79000
61,9.39322,2,79000
161,9.09649,4,79000
44,8.95944,2,79000
59,8.15602,3,79000
44,8.15602,2,79000
95,7.60943,4,79000
63,7.38714,3,79000
63,7.32892,3,79000
59,7.17813,3,79000
59,7.17813,3,79000
59,7.17813,3,79000
59,7.17813,3,79000
61,7.11614,2,79000
59,6.8129,2,79000
45,5.74776,2,79000
51,5.41378,2,79000
42,5.09024,2,79000
41,4.06245,2,79000
47,3.8098,2,79000
53,2.70644,2,79000
32,2.67382,1,79000
37,2.52048,1,79000
40,2.01541,2,79000
40,1.89028,2,79000
340,1.63052,,79000
40,1.32601,1,79000
40,1.32601,2,79000
36,0.932008,2,79000
40,0.156989,1,79000
35,0.156989,1,79000
41,9.71245,2,78900
41,5.74776,2,78900
50,4.78557,3,78900
50,4.78557,3,78900
41,3.20643,3,78900
40,1.32601,1,78900
35,1.32601,1,78900
40,0.932008,1,78900
42,2.80874,2,78800
64,5.73633,,78650
59,6.93042,3,78500
55,6.84048,3,78500
41,3.20643,2,78500
49,3.20643,2,78500
49,3.20643,2,78500
54,5.37728,3,78300
54,5.37728,2,78300
38,6.36535,2,78150
550,26.7801,12,78000
135,26.7472,3,78000
170,24.9908,4,78000
130,17.5813,6,78000
170,14.8455,6,78000
82,10.4045,3,78000
47,9.71245,2,78000
44,9.39322,2,78000
60,9.31894,3,78000
57,8.42182,2,78000
40,7.20064,2,78000
50,7.10026,2,78000
76,7.06187,3,78000
37,7.05503,2,78000
37.37,7.05503,2,78000
40,6.812,2,78000
40,6.43419,2,78000
52,5.92264,3,78000
52,5.92264,3,78000
65,5.91953,2,78000
43,5.37728,2,78000
43,5.37728,2,78000
54,4.83288,3,78000
37,4.78557,2,78000
54,4.5705,3,78000
95,4.20169,3,78000
47,4.19315,1,78000
42,4.1511,1,78000
78,3.90821,3,78000
54,3.8098,3,78000
23,2.67382,1,78000
78,2.24597,3,78000
50,1.90083,2,78000
37,1.89028,2,78000
78,1.63052,3,78000
50,1.51172,2,78000
23,1.06401,1,78000
23,1.06401,1,78000
36,0.424649,2,78000
56,5.79053,2,77840
56,5.79053,2,77840
34,6.23083,1,77786
74,5.37728,3,77700
77,15.5261,3,77500
57,10.5378,3,77500
57,10.5175,3,77500
67,9.3632,2,77500
58,9.31894,1,77500
72,9.28964,,77500
61,6.45555,3,77500
44,5.92751,2,77500
38,4.66351,1,77500
39.65,2.59126,2,77500
38,7.20064,2,77330
170,15.5261,3,77000
67,11.8296,3,77000
62,11.7119,2,77000
100,10.3071,3,77000
30,9.71245,1,77000
170,9.31894,5,77000
67,8.41157,3,77000
65,8.19767,4,77000
41,7.48647,1,77000
43,6.43419,1,77000
42,5.9807,3,77000
41,5.64586,2,77000
65,5.37728,3,77000
43,5.29784,1,77000
43,5.09899,1,77000
51,4.89145,3,77000
51,4.8742,2,77000
30,4.06245,1,77000
47,3.46901,2,77000
44,3.16964,1,77000
30,3.16964,1,77000
30,2.9817,1,77000
160,1.63052,,77000
46,1.5106,2,77000
46,0.424649,2,77000
43,0.156989,1,77000
54,6.1321,2,76900
62,10.8419,3,76500
31,9.71245,1,76500
51,5.74776,2,76500
85,5.37728,3,76500
59,9.31894,1,76150
58,10.5481,2,76120
63,11.8296,3,76000
56,10.5153,3,76000
229,10.3071,6,76000
83,9.71245,3,76000
63,9.71245,2,76000
61.8,9.30896,3,76000
88,8.42182,3,76000
88,8.42182,3,76000
65,7.80819,2,76000
56,6.52064,2,76000
50,6.39057,3,76000
50,6.1321,3,76000
50,6.1321,3,76000
83,5.73933,3,76000
62,5.37728,2,76000
60,5.37728,2,76000
79,5.37728,3,76000
50,3.90821,2,76000
46,3.90821,2,76000
34,6.10481,1,75990
42,9.71245,2,75600
46,7.28829,2,75600
46,7.2781,2,75600
46,7.27786,2,75600
46,7.19134,2,75600
63,4.57727,2,75600
42,3.20643,2,75600
42,3.20643,2,75600
42,0.156989,2,75600
60,5.37728,2,75500
50,3.90821,2,75500
65,29.8267,3,75000
210,26.7801,6,75000
200,26.7472,10,75000
135,26.7472,4,75000
183,18.9621,1,75000
120,17.9055,5,75000
183,17.5813,6,75000
200,17.5813,5,75000
121,17.5813,10,75000
133,16.49,6,75000
106,16.49,3,75000
537,14.8455,7,75000
120,14.8455,5,75000
130,13.7798,5,75000
150,13.445,,75000
210,12.5868,6,75000
110,10.8419,4,75000
78,10.197,4,75000
75,9.71245,4,75000
50,9.71245,2,75000
73,8.41157,3,75000
102,8.41157,3,75000
65,8.15602,3,75000
65,8.15602,2,75000
51,7.84599,2,75000
65,7.80819,2,75000
75,7.80819,4,75000
65,7.30502,2,75000
65,7.27968,3,75000
100,7.25261,3,75000
77,7.20064,,75000
41,7.20064,1,75000
63,7.20064,3,75000
58,7.05503,2,75000
62,6.93042,3,75000
56,6.8129,3,75000
45,6.72591,1,75000
80,6.40737,4,75000
100,6.17354,2,75000
41,6.1321,2,75000
38,6.0833,1,75000
56,5.99067,2,75000
59,5.92315,2,75000
78,5.79053,4,75000
48,5.74776,3,75000
58,5.74776,3,75000
90,5.55661,4,75000
62,5.37728,2,75000
56,5.37728,2,75000
60,5.37728,2,75000
95,5.37728,3,75000
59,5.37728,2,75000
32,5.22317,1,75000
51,5.09899,2,75000
42,5.09024,2,75000
50,5.08085,3,75000
50,4.8742,2,75000
50,4.8742,2,75000
49,4.66351,2,75000
41,4.36873,2,75000
51,4.20169,10,75000
41,4.1511,1,75000
52,3.90821,2,75000
36,3.57609,2,75000
36,3.56307,1,75000
52,3.56307,2,75000
54,3.56307,3,75000
52,3.56307,3,75000
52,3.54341,2,75000
50,3.20643,2,75000
46,2.74578,3,75000
33,2.67382,2,75000
25,2.14118,1,75000
68,2.057,3,75000
50,1.97095,3,75000
47,1.89028,3,75000
91,1.63052,,75000
48,1.43364,1,75000
46,1.32601,2,75000
24,1.06401,1,75000
23,1.06401,1,75000
23,1.06401,1,75000
23,1.06401,1,75000
36,1.05806,1,75000
31,0.574537,2,75000
31,0.561242,1,75000
54,0.424649,2,75000
30,0.180963,2,75000
35,0.180963,2,75000
31,0.156989,1,75000
46,0.156989,2,75000
31,0.156989,1,75000
23,0.156989,1,75000
32,0.156989,2,75000
30,0.156989,1,75000
45,0.156989,2,75000
56,7.21116,2,74900
63,6.35937,2,74900
46,5.73633,2,74900
44,4.82371,2,74900
38,4.66351,1,74900
52,3.54341,2,74900
76,3.20643,2,74900
68,7.80819,2,74800
44,4.82407,2,74800
42,6.72606,2,74500
49,1.06401,1,74500
25,1.06401,1,74500
117,10.4045,2,74255
62,9.38009,3,74000
66,8.41845,3,74000
66,8.41845,3,74000
93,8.41157,4,74000
88,6.52834,3,74000
47,6.1321,3,74000
62,6.0833,3,74000
81,5.55661,3,74000
45,4.57727,2,74000
39,3.54341,1,74000
60,2.63446,3,74000
42,0.424649,2,73900
57,9.31894,1,73650
37,6.23083,1,73260
56,10.5481,2,73100
150,13.9565,5,73000
48,9.71245,2,73000
76,9.2638,3,73000
74,7.42488,3,73000
100,7.42488,3,73000
57,7.20064,3,73000
56,7.11614,3,73000
41,6.82602,2,73000
41,6.77913,2,73000
55,5.9315,2,73000
43,5.9315,2,73000
63,5.74776,2,73000
37,5.09899,1,73000
60,5.01789,1,73000
58,4.89145,3,73000
37,4.5066,1,73000
26,3.16964,1,73000
50,2.16739,2,73000
26,2.057,1,73000
141,1.63052,,73000
53,7.75168,2,72900
56,4.96925,3,72800
34,7.20064,2,72500
50,7.11614,3,72500
42,5.09899,2,72500
52,5.91953,2,72200
108,16.49,,72000
106,16.49,3,72000
120,11.489,4,72000
36,9.71245,1,72000
68,9.31894,2,72000
47,9.31894,2,72000
92,9.28964,4,72000
95,9.28964,4,72000
95,9.28964,4,72000
95,9.28964,4,72000
96,9.28964,3,72000
59,9.28964,3,72000
59,9.28964,3,72000
59,9.28964,3,72000
59,9.28964,3,72000
58,8.15602,2,72000
46,6.8129,2,72000
46.54,6.73712,2,72000
51,6.11811,1,72000
51,5.74776,1,72000
42,5.67491,2,72000
52,5.37728,3,72000
35,5.09899,2,72000
35,5.09899,2,72000
46,5.09899,2,72000
36,4.06245,2,72000
46,4.06245,2,72000
71,3.80262,3,72000
20,2.16739,1,72000
38,2.057,2,72000
71,3.90821,3,71900
33,1.05806,1,71900
37,7.48647,1,71650
55,9.31894,2,71500
65,7.80819,2,71500
67,7.25261,3,71500
55,7.20064,2,71500
65,5.91953,2,71500
73,5.91953,4,71500
64,5.37728,3,71500
69,2.02651,1,71500
34,7.7992,1,71400
49,5.37728,3,71050
49,5.37728,3,71050
49,5.37728,3,71050
64,9.71245,3,71000
43,9.1177,2,71000
70,8.41157,3,71000
38,6.36535,2,71000
54,4.78557,3,71000
66,3.90821,3,71000
49,2.50576,2,71000
38,1.98167,1,71000
31.8,3.16964,2,70800
47.27,9.31894,2,70500
44,9.71245,2,70400
63,10.4045,3,70300
211,29.1983,1,70000
60,24.9908,10,70000
102,18.0823,,70000
80,17.5813,4,70000
110,15.5261,10,70000
200,14.8455,5,70000
35,13.7775,2,70000
88,12.4263,4,70000
70,10.8419,3,70000
120,10.4045,4,70000
184,9.71245,7,70000
105,9.28964,3,70000
58,8.42182,2,70000
99,8.41157,4,70000
110,8.41157,3,70000
80,8.41157,3,70000
61,8.15602,2,70000
71,8.15602,3,70000
100,7.60337,4,70000
60,7.20064,4,70000
71,7.17813,3,70000
75,7.10026,3,70000
60,6.82567,3,70000
67,6.77913,3,70000
36,6.6978,2,70000
44,6.36535,2,70000
47,6.1321,3,70000
66,6.1321,3,70000
50,6.1321,3,70000
83,5.91953,3,70000
75,5.91953,3,70000
62,5.80323,3,70000
123,5.79053,4,70000
74,5.79053,2,70000
74,5.79053,2,70000
41,5.74776,1,70000
62,5.74776,3,70000
61,5.74776,3,70000
36,5.70676,2,70000
56,5.37728,2,70000
54,5.37728,3,70000
43,5.23674,2,70000
35,5.09024,2,70000
84,5.01722,,70000
34,4.78557,2,70000
58,4.76486,2,70000
58,4.76486,2,70000
58,4.76486,2,70000
58,4.76486,2,70000
35,4.33231,2,70000
84,3.96746,4,70000
84,3.96746,3,70000
41,3.90821,1,70000
52,3.56307,2,70000
76,3.20643,4,70000
35,3.16964,1,70000
35,3.16964,1,70000
30,3.16964,1,70000
32,2.057,1,70000
100,1.63052,5,70000
36,1.32601,1,70000
34,1.05806,1,70000
45,0.424649,2,70000
54,0.156989,2,70000
105,9.28964,3,69900
314,8.26995,1,69900
62,8.15602,10,69900
61,5.80323,3,69900
73,5.79053,2,69900
57,5.37728,3,69900
36,4.45695,2,69900
29,2.34047,1,69900
29,2.34047,1,69900
70,1.63052,3,69900
49,1.32601,2,69900
32,1.17838,2,69900
210,26.7472,10,69500
86,6.04041,3,69500
242,3.96746,10,69500
43,3.56307,2,69500
41,1.94905,,69500
250,1.63052,,69500
215,1.63052,4,69500
62,10.4045,3,69200
180,16.49,5,69000
95,12.5053,4,69000
95,12.5053,4,69000
51,10.197,2,69000
41,9.71245,2,69000
36,9.71245,2,69000
41,9.71245,2,69000
82,8.41157,3,69000
32,7.25097,2,69000
70,7.20064,3,69000
40,7.20064,1,69000
30,7.10026,2,69000
70,6.8535,3,69000
75,6.79721,3,69000
75,6.79721,3,69000
32,6.72591,2,69000
32,6.72591,2,69000
64,6.57783,2,69000
66,6.38112,3,69000
32,6.23083,2,69000
57,4.8742,3,69000
29,4.82122,3,69000
49,3.90821,2,69000
49,3.90821,2,69000
49,3.90821,2,69000
25,3.16964,1,69000
33,2.21972,1,69000
33,2.21972,1,69000
30,2.057,2,69000
49,1.63052,2,69000
23,0.156989,1,69000
53,6.64683,2,68500
37,5.14228,2,68500
25,1.24542,1,68500
38,0.156989,1.5,68500
38,5.09024,1,68400
28,5.14228,1,68281
65,13.1723,3,68250
65,10.3438,3,68250
30,9.71245,1,68200
30,9.71245,1,68200
205,26.7472,,68000
120,25.8719,10,68000
85,17.5813,3,68000
84,17.5813,3,68000
77,9.31894,3,68000
68,9.05826,2,68000
41,8.15602,1,68000
60,7.79254,3,68000
28,7.20064,2,68000
65,7.06187,3,68000
